Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,14832.3611608191,15694.6297454295,16151.3273478476,16477.9066285687,13290.5608347594,15509.8069109784,17378.6070083597,18797.1933894611,19161.218843129,19789.7308555826
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.772,77.901,78.266,78.514,76.33,77.004,79.324,79.594,79.775,..
Panama,PAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.843,5.461,5.313,6.409,18.548,10.293,8.281,6.678,8.607,8.306
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,20758876952.6232,22742699138.356,24109780708.0268,24750626029.8777,23848447849.6081,26113409477.7318,31653230962.4549,30816328065.6492,30803971189.4102,32498658653.8415
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.48957315278187,3.53461081750459,-0.279252284959952,4.48051456942582,-3.16743204434815,-0.510612607034361,5.70701964996525,3.81046308333708,3.88795324667848,5.63792052319458
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2316.39479758492,2477.76530986323,2566.36833735041,2575.77274140393,2429.61134585269,2607.97769973161,3102.29409730005,2966.06455045333,2912.4914068385,3019.5309140573
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.7,64.923,65.114,65.331,65.075,64.358,65.274,66.134,66.256,..
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,2.689,..,..,..
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,36089700222.9461,38997129473.5558,40225448340.6322,37925338329.1494,35432178068.1814,39937357255.8716,41841201626.7253,43140465595.6662,44738819362.3269,49278227554.3339
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.26802583314583,4.81007885554041,3.20425034076639,-0.40185510068001,-0.819785390971916,3.99461510731535,-0.0280771723899278,5.28584584975323,4.66914577981763,6.64262511156879
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,5775.1596339946,6152.26711537703,6258.44991640954,5821.18199548637,5365.47220721191,5974.9057185863,6189.10205375331,6303.26495017292,6456.60723068562,7026.61906146401
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.487,73.45,73.627,73.668,72.72,68.108,72.319,73.844,73.982,..
Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.255,6.138,6.217,6.595,7.548,7.329,6.762,5.801,5.694,4.634
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,191898104390.379,211007984080.911,222597009739.235,228346006003.648,201409694755.934,226406075008.878,246169867862.821,268025009709.319,291751523018.903,334854659181.893
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.95331871520767,2.51883544233135,3.969351341365,2.24063176875049,-10.9333065010382,13.4166456126513,2.81819976419922,-0.350699814345759,3.5152749274832,3.43056395124466
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,6217.03599995447,6736.16693725487,6978.49121548627,7037.00803692604,6133.32552410183,6828.53422535638,7353.74598721667,7919.04634828547,8526.29665719783,9684.41170314988
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.951,75.958,76.018,76.275,73.832,71.596,76.834,77.74,77.941,..
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.741,3.691,3.492,3.379,7.179,5.097,4.003,4.569,4.858,4.319
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,318627003016.731,328480736802.76,346841896587.313,376823402239.136,361751145451.597,394087359848.11,404353369604.631,437055627245.138,461671157904.74,487086123720.417
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.14945675000752,6.9309883258402,6.34148557153473,6.11852566221303,-9.51829474045297,5.71473313185116,7.58098212785563,5.51894967856043,5.71474526128652,4.40240158710621
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2985.19564024046,3038.12124959289,3168.51036609727,3400.78949767074,3227.57910235199,3484.38593882819,3548.06930572116,3804.08274131718,3985.29464669706,4170.72347271451
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.49,69.966,69.761,69.68,70.097,66.675,69.472,69.833,69.946,..
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.695,2.552,2.338,2.237,2.522,3.398,2.598,2.409,..,..
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,473259623976.262,528356723263.073,594616632477.019,602683770144.88,605914237903.742,689170230665.35,695607470875.276,812451193396.143,917767106146.761,1035491784197.44
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.03117767594847,5.15245773325907,6.2458584723942,4.58045817256199,-2.03556882399977,6.92718266052501,5.25545697386036,0.249610834017872,3.02841630700273,3.5727250346774
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,12464.0121044827,13913.3415190124,15658.210586693,15874.5220531254,16150.9304813473,18635.5104895754,18891.2121169279,22145.2660647429,25103.565661423,28419.5777395638
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805,76.4,75.3512195121951,77.1560975609756,78.2585365853659,78.409756097561,..
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.141,4.867,3.835,3.267,3.155,3.268,2.811,2.743,2.807,3.018
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,206305431241.638,220862990767.229,242092894542.888,240115970063.019,229618773422.577,256055879091.139,256898677175.024,292323800948.839,313656884870.859,346639825141.821
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.00414129666575,3.31472008175986,2.94628343449202,2.74568432648596,-8.20463159324387,5.55875672070374,6.98584137580278,3.09998745904281,2.21459232301109,1.86448007464475
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,19980.2808866516,21442.3842768879,23541.1401075289,23343.3628970034,22299.4044062173,24711.4510062111,24620.5197587181,27634.6183139773,29328.3067415343,32081.8106150292
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,81.3292682926829,81.3780487804878,81.6317073170732,82.3292682926829,82.3829268292683,..
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.058,8.878,6.966,6.422,6.85,6.712,6.138,6.498,6.427,6
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,104336700000,103445500000,100958100000,105126400000,103130900000,106426600000,113843700000,118478754280.882,126029527033.705,129368484000
Puerto Rico (US),PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.26369434781117,-2.88521838398481,-4.36142703162535,1.67546379498209,-4.1808743093346,0.385222719529239,2.95709565499587,0.731492105366186,3.17707554784896,0.317670046196895
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,29978.0889268918,30328.479490518,30679.9181934488,31830.5284993358,31427.1034994916,32618.8705106244,35353.5613891039,36980.7653928068,39353.2242360643,40620.1526923687
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.355,79.07,81.086,81.438,80.009,79.77,79.427,81.69,81.902,..
Puerto Rico (US),PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.8,10.8,9.2,8.3,15.34,7.9,6,5.9,5.6,5.6
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,151732181868.132,161099122225.275,183334953818.681,176371267692.308,144411363351.648,179732009560.44,235709325714.286,213002809340.659,216294505494.505,215559615384.615
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.06419188430156,-1.49760470227838,1.23487220191065,0.688240954592672,-3.5576039896784,1.62684671918775,4.18500970982862,1.18715991623776,3.10963283242745,2.90166036660493
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,61253.6375482797,63279.8556949332,71039.8490579352,66841.3013484919,51683.5054376677,71751.8831257169,88701.463352273,80195.8746508549,75685.0865779973,72524.9066385222
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.147,82.458,82.714,82.945,80.409,81.083,81.857,82.368,82.522,..
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.143,0.133,0.104,0.1,0.1,0.1,0.1,..,0.103,..
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,185290759248.844,210147385855.419,241791427223.903,250080428511.595,250624575871.819,285072444957.216,295317862855.924,347757995758.914,382564217988.866,428677977854.826
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.85993252302089,8.19547826641261,5.39452228185675,3.96028958497598,-3.59802546034757,5.58735072538869,4.18771305104109,2.25773416555121,0.916003764382594,0.677829835052762
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,9404.54005870715,10727.9822007426,12416.134317959,12909.6104013244,13009.1525348396,14908.0412813921,15503.4691366242,18244.4186876321,20080.2096215595,22537.9532108047
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.209756097561,75.209756097561,75.3585365853659,75.6073170731707,74.2536585365854,72.809756097561,75.1536585365854,76.4048780487805,76.4585365853659,..
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.901,4.927,4.187,3.912,5.035,5.59,5.614,5.589,5.43,6.1
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1276786350881.14,1574199360089,1657328773461.31,1693115002708.32,1493075894362.14,1829186719575.1,2292495097681.47,2046284838151.09,2186462268813.08,2561310169358.74
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.193671130698817,1.82670527549192,2.80634082046656,2.19807571381982,-2.65365449695453,5.866491772979,-1.43537063467896,4.06661395813023,4.92167966203073,1.00117656925738
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,8663.158203125,10658.9130859375,11211.8876953125,11447.701171875,10108.3271484375,12425.029296875,15625.6328125,13986.9951171875,14961.8974609375,17546.609375
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244,71.3387804878049,69.900243902439,72.5456097560976,73.2546341463415,73.4404878048781,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.591,5.238,4.871,4.513,5.62,4.749,3.867,3.076,2.43,2.135
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,8596812240.52305,9164345443.2575,9650161136.17648,10519272170.3346,10487146253.4025,11252894909.5043,13747404814.2677,14806501437.282,15111064181.9687,16372132990.2271
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.65874584202778,4.70393439751061,8.07084254621641,9.28613387454543,-2.77710485515125,8.41140448646523,9.82497394651698,8.55964292914153,7.22717103344534,9.37579834182446
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,721.258515833094,751.049039527547,772.754982959354,823.355304065304,802.638686936204,842.581492947672,1007.05989322914,1061.05788154076,1059.93709298801,1123.73874633225
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.733,66.14,66.354,66.691,66.953,66.85,67.528,67.785,68.017,..
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,11.875,10.759,11.236,11.829,15.775,15.084,12.352,11.331,5.363
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,843924796.697421,884844384.463214,878448433.404342,912950466.064906,868884902.953089,859724936.05765,889554711.842341,1044909500.02527,1175749785.65113,1287936621.64619
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.9838628784713,1.40628239971301,-0.609647103380141,4.45185891688691,-3.10864485863991,-5.04350589708287,2.26705310780669,15.233606465518,4.7483863916535,4.20440659006225
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,4147.07097674888,4307.59381964907,4231.81409469194,4351.94234943706,4099.59660548583,4021.55934894283,4132.44717734444,4822.74084650019,5392.87761915762,5872.78333308796
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.003,70.991,71.052,70.269,70.727,71.096,71.55,71.698,71.826,..
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.4,1.045,..,..,..,5.048,..,..,..
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1468342400.08249,1528621192.886,1655354328.79184,1616231696.04862,1544713784.67674,1855395712.2147,1831701022.87082,2027243193.5116,..,..
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.34441211810459,0.258259899709444,1.49390399796074,2.06569082920953,-6.64791226034481,13.8977857594089,7.89844678230362,0.401932371532837,..,..
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,44359.4574206971,45192.0530047599,47950.7076296808,46626.9998571568,44426.6259613672,54168.9744311193,54264.5837022908,59871.3288101478,..,..
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.775,84.933,85.095,85.257,82.65,83.539,85.708,85.706,85.817,..
San Marino,SMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.445,8.464,8.402,8.11,7.912,6.307,4.915,..,..,..
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,292267272.196925,322002845.229335,383717327.830508,412976082.620705,471229484.607144,524402455.54816,540809499.189348,690456806.696406,824992558.045383,981293586.906408
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.17682468684113,4.11297966281954,4.37812808264972,2.01431672129407,2.62485949543812,1.89929891337832,0.168698492216564,0.372252775001456,1.47888850952698,1.02847453097097
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,1434.87018050521,1555.79477812888,1825.59971753966,1935.2931816596,2167.22001796925,2362.58827248102,2389.73729784737,2990.6606143535,3502.6176807171,4084.40062145233
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.563,67.074,67.602,68.043,67.979,68.026,69.237,69.718,69.905,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,6.657,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,689279466666.667,741266133333.333,886564800000,888890133333.333,767951200000,982661066666.667,1239075200000,1218584800000,1254140800000,1276942933333.33
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.70404739202878,1.18210705878283,3.2269508901591,1.65158925617395,-3.80478901996312,6.51959698325419,12.0005874752929,0.542592439393161,2.64893068308965,4.50246560191663
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,22267.7217050387,23929.2907135982,29360.0658968566,29566.7933827436,24338.8307301067,31920.7653655643,38510.2276211037,36156.8562500172,35527.786181866,34536.6555456551
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.354,78.721,78.75,78.313,77.596,77.089,77.31,78.732,78.982,..
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.6,5.89,6.029,5.636,7.66,6.621,5.589,4.008,3.518,3.238
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,19040312333.1864,20965069572.7168,23116701556.1381,23403995992.1354,24530513037.7518,27520784129.7508,27783332222.6759,30696331295.7826,32169996051.8502,37006536238.3731
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.35606857208136,7.40748618589598,6.20924103388887,4.6136280976221,1.34207377285524,6.5440010991951,3.85043193752725,4.25743083300657,6.46220577412338,6.68227744849194
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1266.43957151587,1354.77007193387,1452.55612562445,1431.18128932159,1461.08720350553,1598.10676952274,1574.0281059306,1698.03387300843,1738.73223822106,1954.71174194867
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.724,67.059,67.379,67.668,67.496,66.868,67.788,68.683,68.924,..
Senegal,SEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.455,4.078,..,2.863,..,..,5.062,4.686,5.775,..
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,42225495909.5633,45972834713.8077,52787520248.9242,53864693664.5568,55874017668.998,66159884072.5308,66809895701.2152,81343999280.0179,90088366320.4062,99953324472.9042
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.97519807160826,2.3634031250553,4.64935035491007,4.75020793899014,-0.950023991851594,7.94905650472278,2.70347705543654,3.74793303561771,3.94992622592932,2.03039196235113
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5982.37030126471,6548.03653824187,7559.86165747394,7755.632986437,8098.70955668849,9680.52798074468,10024.8191112596,12281.707946167,13677.7794863909,15262.0464193413
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537,74.4780487804878,72.780487804878,75.2365853658537,76.1414634146341,75.9682926829268,..
Serbia,SRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.257,13.477,12.733,10.395,9.011,9.843,8.439,8.268,7.24,7.301
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1568513348.14463,1675370641.01416,1784313926.76807,1868690096.73454,1382551751.56908,1487173794.80528,1999888599.25474,2171547935.38159,2228608684.29911,2387022853.48583
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.1175272453913,6.95416218794271,4.93947272254312,5.5142920737342,-11.7398608281732,0.552281631207279,9.88048366355446,5.17980996672414,3.34667429007052,5.79795669973812
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,16566.9946042294,17480.3651911372,18440.2340460932,19141.5118743615,14041.4754074575,14982.9111487767,16682.6990711785,18130.5297135548,18364.5259678223,19449.3836346926
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.309756097561,74.3,72.8414634146341,74.0463414634146,77.2365853658537,73.3975609756097,74.509756097561,75.419512195122,76.2951219512195,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.965,3.715,3.528,2.966,4.311,..,..,2.934,2.593,..
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,6084297211.10217,5749846528.48046,6390514688.52816,6523577590.38319,6688307705.64217,7166931483.2953,7121125277.18159,6415852766.09227,6971127234.07241,7464157904.43509
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.43743652764257,3.20786087715987,2.8938564123677,5.50270937378153,-1.2533490322766,5.8968527047094,5.3135546141915,5.7100218981806,4.29322334404611,4.60865077581276
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,844.416411175476,779.186007841728,845.914540460932,843.71251730417,845.277558236182,885.396401613729,860.371067874555,758.329137301888,806.654650274255,846.296172499617
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.937,57.761,59.059,59.593,59.694,60.26,61.275,61.786,61.964,..
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,1.646,..,..,..,..,..,..,..
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,320759207438.623,344795119213.571,377976367877.038,376827390962.044,351226533656.292,441110903524.645,514252535238.749,511181761243.76,572877260178.427,603869516998.738
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.91095306322606,4.32679370770501,3.18660848474074,1.15877947300108,-3.61084281729929,10.1410845197192,4.01027884472296,1.45026775889565,5.3435120192366,5.02588199508003
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,57204.0340105222,61436.1325502558,67032.8225769734,66068.7003106378,61772.5036492256,80884.8565369236,91227.6970426492,86382.5900499252,94896.5621495988,98813.9788172877
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195,83.5439024390244,83.0926829268293,82.8951219512195,83.0975609756098,83.3463414634146,..
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.084,4.163,3.878,3.125,5.231,4.64,3.591,3.444,3.306,3.255
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1427017206.70391,1353212122.90503,1259200446.92737,1407880446.92737,1236428100.55866,1353071061.45251,1592564636.87151,1686525977.65363,1797836648.04469,1887728480.44693
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.96775836306881,-7.53521399882428,-6.85698299227944,10.9650009352392,-13.3167887221567,4.57759677933345,13.9000012614164,3.79999769985537,3.00000089532888,3.40000000000001
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,37308.6147795736,34701.3058494468,31708.3110124742,34861.469528968,30150.8998380477,32548.4366854902,37793.1283815826,39451.822911732,41472.5870367865,42978.1317407037
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.952,75.455,75.693,75.68,75.002,74.505,76.18,76.371,76.528,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,90347173228.6356,95978130734.9766,106611673364.837,105843498304.094,107732602896.441,120511265913.343,115792972358.209,133578518423.544,140934076532.375,154530066506.895
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.94781841524558,2.87473327453695,4.06211981896483,2.27589910019393,-2.58551241733207,5.6558588065555,0.544591632137454,2.11263633214959,1.93867445549446,0.807418690144758
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16636.0769133073,17645.5298716761,19573.3717031314,19406.0589683582,19735.4858280801,22123.3342114545,21317.7943982363,24614.8734642794,25992.6748502048,28543.6653439813
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.6146341463415,76.9658536585366,78.119512195122,78.3707317073171,..
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.679,8.142,6.544,5.761,6.719,6.894,6.143,5.843,5.335,5.4
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,44290685824.0682,48153200134.6613,53689067639.9176,53909922735.545,53384760135.1581,61540813361.8556,59899117741.0022,69255264238.3855,72972015197.3859,79648204979.3618
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.03441486663654,5.17440215579958,4.37908347331195,3.50525332381912,-4.08500094942896,8.41686457725321,2.66850555542486,2.3758326648385,1.73139722479493,1.05992996255246
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,21447.8377796036,23303.077705959,25888.0481065655,25814.1687167572,25392.0651093612,29192.8401933019,28360.3041467268,32660.4753581346,34301.0318686594,37376.2216079138
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,81.9292682926829,82.2853658536585,..
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8,6.564,5.108,4.446,4.971,4.744,4.011,3.652,3.697,3.9
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1379486290.71433,1469790526.3972,1615473250.25259,1619150563.92084,1536143427.82958,1558312103.84225,1466670929.62333,1506124566.40404,1583964703.75061,1749572442.95016
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.55494348257992,3.07546176144591,2.74585244829055,1.74925244485951,-3.38125925839405,-0.227975292792024,-2.58448361755723,2.84111851154807,2.99755987604104,3.61715088072386
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2082.62383124213,2143.57670489272,2278.19908624102,2223.65890942466,2063.32780991967,2043.44413170658,1877.78104490956,1882.64394148042,1933.55538435227,2086.18955928928
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.501,69.652,69.806,69.981,69.258,68.89,70.409,70.528,70.694,..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
"Somalia, Fed. Rep.",SOM,GDP (current US$),NY.GDP.MKTP.CD,6613743069.99912,7621501710.0012,7873000000,8656000000,8628000000,9483000000,10203000000,10958000000,11967000000,12995200000.2658
"Somalia, Fed. Rep.",SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.03487260042162,14.7357956045195,2.05431507261069,2.80033312513012,-2.76455696202532,3.44719850031242,2.71821202053759,4.17524257571303,4.11139335779471,2.99114404482197
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,460.928490585175,510.939952317726,509.497273804534,539.954816211694,518.16113333875,549.056994756254,573.141165798229,596.885985135589,629.538899449007,661.173877723116
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.283,52.19,54.767,57.249,57.095,55.703,53.931,58.816,58.967,..
"Somalia, Fed. Rep.",SOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,18.828,..,..,11.086,..,..,..
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,323585509674.481,381448814653.456,405260723892.517,389330032224.269,337974655408.055,419986284375.368,407596043067.885,381440724491.232,401144998373.585,427184325997.307
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.664552307858116,1.15794695181735,1.55678384721676,0.25993557687633,-6.1689177146757,4.85864865060148,2.05813661692193,0.80610455095804,0.534843531905139,1.11462608103956
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,5651.20585165749,6618.33508255701,6914.1780318076,6533.71121032856,5580.60383075189,6828.75624590017,6534.24867783397,6034.27208964673,6267.186814093,6597.71450918774
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.749,65.422,65.726,66.071,65.15,62.01,65.454,66.139,66.312,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,26.536,27.035,26.906,28.468,29.217,34.007,33.268,32.098,32.279,..
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
